Date,Open,High,Low,Close,Adj Close,Volume,Open-Google,Volume-Google,Open-IBM,Volume-IBM,Open-Shell Oil,Volume-Shell Oil,Open-General Motors,Volume-General Motors
9/8/2017,4605.160156,4661,4075.179932,4228.75,4228.75,2700890112,949.700012,999900,143.149994,3366200,58.48,959900,36.799999,8180900
9/9/2017,4229.810059,4308.819824,4114.109863,4226.060059,4226.060059,1386230016,NA,NA,NA,NA,NA,NA,NA,NA
9/10/2017,4229.339844,4245.439941,3951.040039,4122.939941,4122.939941,1679090048,NA,NA,NA,NA,NA,NA,NA,NA
9/11/2017,4122.470215,4261.669922,4099.399902,4161.27002,4161.27002,1557330048,947.200012,1337400,143.539993,4613400,58.240002,1806300,37.110001,13499800
9/12/2017,4168.879883,4344.649902,4085.219971,4130.810059,4130.810059,1864530048,946.919983,1284800,145.110001,5238100,58.330002,1071700,37.41,10805300
9/13/2017,4131.97998,4131.97998,3789.919922,3882.590088,3882.590088,2219409920,945.5,1095400,145.350006,4101000,58.950001,1031400,37.880001,10644000
9/14/2017,3875.370117,3920.600098,3153.860107,3154.949951,3154.949951,2716310016,946,1427400,145.860001,3756900,59.119999,1308800,38.189999,17528600
9/15/2017,3166.300049,3733.449951,2946.620117,3637.52002,3637.52002,4148069888,940.090027,1994300,144.820007,7397200,59.060001,1053100,38.740002,25353900
9/16/2017,3637.75,3808.840088,3487.790039,3625.040039,3625.040039,1818400000,NA,NA,NA,NA,NA,NA,NA,NA
9/17/2017,3606.280029,3664.810059,3445.639893,3582.879883,3582.879883,1239149952,NA,NA,NA,NA,NA,NA,NA,NA
9/18/2017,3591.090088,4079.22998,3591.090088,4065.199951,4065.199951,1943209984,935.01001,1473700,144.809998,3019500,58.959999,1397100,38.900002,12361100
9/19/2017,4073.790039,4094.070068,3868.870117,3924.969971,3924.969971,1563980032,933.409973,1242700,144.789993,3464400,59.720001,1107500,38.540001,11546000
9/20/2017,3916.360107,4031.389893,3857.72998,3905.949951,3905.949951,1213830016,937.72998,2004000,144.929993,5447500,60.07,1280500,38.860001,17188300
9/21/2017,3901.469971,3916.419922,3613.629883,3631.040039,3631.040039,1411480064,948.130005,1370700,145.649994,2555600,60.740002,1795400,38.860001,14046500
9/22/2017,3628.02002,3758.27002,3553.530029,3630.699951,3630.699951,1194829952,942.77002,1074800,145.589996,2792300,61.119999,1857500,39.299999,12670600
9/23/2017,3629.919922,3819.209961,3594.580078,3792.399902,3792.399902,928113984,NA,NA,NA,NA,NA,NA,NA,NA
9/24/2017,3796.149902,3796.149902,3666.899902,3682.840088,3682.840088,768014976,NA,NA,NA,NA,NA,NA,NA,NA
9/25/2017,3681.580078,3950.25,3681.580078,3926.070068,3926.070068,1374210048,939.450012,1873400,145.119995,5213100,61.599998,1637800,40.189999,21544400
9/26/2017,3928.409912,3969.889893,3869.899902,3892.350098,3892.350098,1043740032,936.690002,1672700,146.360001,4488600,62.200001,1586700,40.330002,14256600
9/27/2017,3892.939941,4210.049805,3884.820068,4200.669922,4200.669922,1686880000,942.73999,2334600,146.679993,3502700,61.73,1588700,40.310001,9750700
9/28/2017,4197.129883,4279.310059,4109.700195,4174.72998,4174.72998,1712320000,956.25,1400900,145.660004,2774800,62.34,1606600,40.48,9646200
9/29/2017,4171.620117,4214.629883,4039.290039,4163.069824,4163.069824,1367049984,966,2031100,145.449997,2654700,62.389999,958500,40.560001,8919400
9/30/2017,4166.109863,4358.430176,4160.859863,4338.709961,4338.709961,1207449984,NA,NA,NA,NA,NA,NA,NA,NA
10/1/2017,4341.049805,4403.740234,4269.810059,4403.740234,4403.740234,1208210048,NA,NA,NA,NA,NA,NA,NA,NA
10/2/2017,4395.810059,4470.22998,4377.459961,4409.319824,4409.319824,1431730048,975.650024,1539100,145.350006,2973200,62.16,1135700,41.009998,33817400
10/3/2017,4408.459961,4432.470215,4258.890137,4317.47998,4317.47998,1288019968,967.559998,1083300,146.690002,2302700,62.599998,842100,43.119999,31058300
10/4/2017,4319.370117,4352.310059,4210.419922,4229.359863,4229.359863,1116770048,971.76001,1057800,147,2244400,62.619999,1088600,43.349998,13458700
10/5/2017,4229.879883,4362.640137,4164.049805,4328.410156,4328.410156,1161769984,972.789978,1780900,146.679993,2686500,62.57,1357600,43.900002,16661400
10/6/2017,4324.459961,4413.27002,4320.529785,4370.810059,4370.810059,1069939968,980,1553000,146.639999,2623200,62.049999,954600,44.040001,21024600
10/7/2017,4369.350098,4443.879883,4321.049805,4426.890137,4426.890137,906928000,NA,NA,NA,NA,NA,NA,NA,NA
10/8/2017,4429.669922,4624.140137,4405.640137,4610.47998,4610.47998,1313869952,NA,NA,NA,NA,NA,NA,NA,NA
10/9/2017,4614.52002,4878.709961,4564.25,4772.02002,4772.02002,1968739968,995,1295500,146.5,2682600,62.029999,504600,45.029999,10932400
10/10/2017,4776.209961,4922.169922,4765.100098,4781.990234,4781.990234,1597139968,995.299988,1163400,147.710007,4032600,62.43,685800,45.290001,14029200
10/11/2017,4789.25,4873.72998,4751.629883,4826.47998,4826.47998,1222279936,989.039978,1815000,148.399994,3702200,62.700001,1055200,45.299999,13353900
10/12/2017,4829.580078,5446.910156,4822,5446.910156,5446.910156,2791610112,1003.840027,1530700,147.559998,3264300,62.389999,873700,44.970001,15665100
10/13/2017,5464.160156,5840.299805,5436.850098,5647.209961,5647.209961,3615480064,1009.109985,1327600,147.479996,2506600,62.93,2514500,45.279999,13932100
10/14/2017,5643.529785,5837.700195,5591.640137,5831.790039,5831.790039,1669030016,NA,NA,NA,NA,NA,NA,NA,NA
10/15/2017,5835.959961,5852.47998,5478.609863,5678.189941,5678.189941,1976039936,NA,NA,NA,NA,NA,NA,NA,NA
10/16/2017,5687.569824,5776.22998,5544.209961,5725.589844,5725.589844,2008070016,1009.630005,1071000,147.220001,3052100,62.860001,805000,45.77,8861500
10/17/2017,5741.580078,5800.350098,5472.720215,5605.509766,5605.509766,1821570048,1007.440002,1013000,146.630005,6372400,62.610001,874200,45.799999,14700500
10/18/2017,5603.819824,5603.819824,5151.439941,5590.689941,5590.689941,2399269888,1011.049988,1279800,157.119995,30490200,62.43,913300,45.279999,10883700
10/19/2017,5583.740234,5744.350098,5531.060059,5708.52002,5708.52002,1780540032,1004.75,1714200,159.800003,9914200,62.580002,898200,44.75,13051600
10/20/2017,5708.109863,6060.109863,5627.22998,6011.450195,6011.450195,2354429952,1007.049988,1606000,161.070007,7868800,62.900002,1249500,45.5,12203200
10/21/2017,5996.790039,6194.879883,5965.069824,6031.600098,6031.600098,2207099904,NA,NA,NA,NA,NA,NA,NA,NA
10/22/2017,6036.660156,6076.259766,5792.339844,6008.419922,6008.419922,2034630016,NA,NA,NA,NA,NA,NA,NA,NA
10/23/2017,6006,6075.589844,5732.470215,5930.319824,5930.319824,2401840128,1005.179993,1639300,162.050003,5779400,63.099998,1412900,45.540001,10780800
10/24/2017,5935.52002,5935.52002,5504.180176,5526.640137,5526.640137,2735699968,986.5,1445100,159.649994,8194700,63.52,1226200,45.91,27909100
10/25/2017,5524.600098,5754.330078,5397.879883,5750.799805,5750.799805,1966989952,986.27002,1528700,156.009995,6921100,63.830002,1702800,45.700001,18062600
10/26/2017,5747.950195,5976.799805,5721.220215,5904.830078,5904.830078,1905040000,998.469971,2369800,154.309998,4300500,63.200001,858400,45.189999,9650200
10/27/2017,5899.740234,5988.390137,5728.819824,5780.899902,5780.899902,1710130048,1030.98999,5184100,154.539993,4895200,63.060001,921100,45.139999,11875000
10/28/2017,5787.819824,5876.720215,5689.189941,5753.089844,5753.089844,1403920000,NA,NA,NA,NA,NA,NA,NA,NA
10/29/2017,5754.439941,6255.709961,5724.580078,6153.850098,6153.850098,2859040000,NA,NA,NA,NA,NA,NA,NA,NA
10/30/2017,6114.850098,6214.990234,6040.850098,6130.529785,6130.529785,1772150016,1029.160034,2340200,153.759995,4210400,64.050003,1102800,43.040001,23791100
10/31/2017,6132.02002,6470.430176,6103.330078,6468.399902,6468.399902,2311379968,1033,1516300,154.330002,4328300,65.089996,1150600,43.23,13239000
11/1/2017,6440.970215,6767.310059,6377.879883,6767.310059,6767.310059,2870320128,1036.319946,2163100,154.100006,3240200,65.269997,1527400,42.720001,14701300
11/2/2017,6777.77002,7367.330078,6758.720215,7078.5,7078.5,4653770240,1039.98999,1334700,154.179993,3397600,64.980003,1976300,43.299999,12006300
11/3/2017,7087.529785,7461.290039,7002.939941,7207.759766,7207.759766,3369860096,1042.75,1388500,153.419998,4431800,66.010002,1235800,42.599998,9848700
11/4/2017,7164.47998,7492.859863,7031.279785,7379.950195,7379.950195,2483800064,NA,NA,NA,NA,NA,NA,NA,NA
11/5/2017,7404.52002,7617.47998,7333.189941,7407.410156,7407.410156,2380410112,NA,NA,NA,NA,NA,NA,NA,NA
11/6/2017,7403.220215,7445.77002,7007.310059,7022.759766,7022.759766,3111899904,1049.099976,914700,151.770004,4498400,65.93,1915400,42.299999,14173700
11/7/2017,7023.100098,7253.319824,7023.100098,7144.379883,7144.379883,2326340096,1049.650024,1305200,151.369995,3701100,66.919998,2286700,42.150002,8881300
11/8/2017,7141.379883,7776.419922,7114.02002,7459.689941,7459.689941,4602200064,1050.050049,1213800,151.600006,4634400,66.18,1627600,41.860001,14221600
11/9/2017,7446.830078,7446.830078,7101.52002,7143.580078,7143.580078,3226249984,1048,1794600,149.929993,4776500,66.25,1847100,42.040001,8897200
11/10/2017,7173.72998,7312,6436.870117,6618.140137,6618.140137,5208249856,1043.869995,972100,150.649994,4307300,66.169998,1511600,42.139999,14102100
11/11/2017,6618.609863,6873.149902,6204.220215,6357.600098,6357.600098,4908680192,NA,NA,NA,NA,NA,NA,NA,NA
11/12/2017,6295.450195,6625.049805,5519.009766,5950.069824,5950.069824,8957349888,NA,NA,NA,NA,NA,NA,NA,NA
11/13/2017,5938.25,6811.189941,5844.290039,6559.490234,6559.490234,6263249920,1040.800049,940700,148.880005,5107500,65.779999,1436900,42.599998,11731100
11/14/2017,6561.47998,6764.97998,6461.75,6635.75,6635.75,3197110016,1037.719971,1050600,147.949997,3758000,66.040001,1050300,43.150002,9433400
11/15/2017,6634.759766,7342.25,6634.759766,7315.540039,7315.540039,4200880128,1035,905300,148,4773300,65,1441800,42.73,13620000
11/16/2017,7323.240234,7967.379883,7176.580078,7871.689941,7871.689941,5123809792,1038.75,1188400,147.729996,5446500,64.089996,1215300,43.040001,11247400
11/17/2017,7853.569824,8004.589844,7561.089844,7708.990234,7708.990234,4651670016,1049.800049,1335600,149.339996,4916500,63.73,1087700,43.529999,10594200
11/18/2017,7697.209961,7884.990234,7463.439941,7790.149902,7790.149902,3667190016,NA,NA,NA,NA,NA,NA,NA,NA
11/19/2017,7766.029785,8101.910156,7694.100098,8036.490234,8036.490234,3149319936,NA,NA,NA,NA,NA,NA,NA,NA
11/20/2017,8039.069824,8336.860352,7949.359863,8200.639648,8200.639648,3488450048,1036,876300,150.639999,5676500,64.050003,1186100,44.48,15132200
11/21/2017,8205.740234,8348.660156,7762.709961,8071.259766,8071.259766,4277609984,1040.040039,1110300,151.300003,3756200,64.129997,1372200,45.07,12011200
11/22/2017,8077.950195,8302.259766,8075.470215,8253.549805,8253.549805,3633530112,1051.160034,726900,152,3213600,64.110001,965200,44.889999,9836900
11/23/2017,8232.379883,8267.400391,8038.77002,8038.77002,8038.77002,4225179904,NA,NA,NA,NA,NA,NA,NA,NA
11/24/2017,8074.02002,8374.160156,7940.930176,8253.69043,8253.69043,5058610176,1054.390015,824600,151.949997,1193000,64.410004,436700,44.450001,3805900
11/25/2017,8241.709961,8790.919922,8191.149902,8790.919922,8790.919922,4342060032,NA,NA,NA,NA,NA,NA,NA,NA
11/26/2017,8789.040039,9522.929688,8775.589844,9330.549805,9330.549805,5475579904,NA,NA,NA,NA,NA,NA,NA,NA
11/27/2017,9352.719727,9818.349609,9352.719727,9818.349609,9818.349609,5653320192,1058.569946,1771500,152.059998,3374000,64.339996,1061800,44.470001,8652600
11/28/2017,9823.429688,10125.7002,9736.299805,10058.79981,10058.79981,6348819968,1073.98999,1821200,152.350006,3973700,66.029999,1836000,44.349998,15933300
11/29/2017,10077.40039,11517.40039,9601.030273,9888.610352,9888.610352,11568799744,1056.180054,2793300,152.809998,5098700,65.830002,1285700,45.099998,19442900
11/30/2017,9906.790039,10801,9202.049805,10233.59961,10233.59961,8310689792,1039.939941,2254600,153.649994,6500800,66.040001,2272000,44,32515100
12/1/2017,10198.59961,11046.7002,9694.650391,10975.59961,10975.59961,6783119872,1030.410034,1888100,154.399994,5567900,65.660004,1466200,43.189999,19324700
12/2/2017,10978.29981,11320.2002,10905.09961,11074.59961,11074.59961,5138500096,NA,NA,NA,NA,NA,NA,NA,NA
12/3/2017,11082.7002,11858.7002,10862,11323.2002,11323.2002,6608309760,NA,NA,NA,NA,NA,NA,NA,NA
12/4/2017,11315.40039,11657.2002,11081.79981,11657.2002,11657.2002,6132409856,1027.800049,1938900,155.960007,4664300,65.779999,1131800,43.200001,14024600
12/5/2017,11685.7002,12032,11604.59961,11916.7002,11916.7002,6895260160,1010.98999,1949900,156.449997,5068000,65.389999,1058400,43.009998,11303900
12/6/2017,11923.40039,14369.09961,11923.40039,14291.5,14291.5,12656300032,1016.52002,1435500,154.100006,3410700,65.209999,1020900,42.57,12868500
12/7/2017,14266.09961,17899.69922,14057.29981,17899.69922,17899.69922,17950699520,1036.069946,1543300,153.589996,3771100,64.800003,1610900,42.259998,16450000
12/8/2017,17802.90039,18353.40039,14336.90039,16569.40039,16569.40039,21135998976,1051.810059,1558500,154.979996,3520300,64.669998,1019400,41.990002,13658700
12/9/2017,16523.30078,16783,13674.90039,15178.2002,15178.2002,13911300096,NA,NA,NA,NA,NA,NA,NA,NA
12/10/2017,15168.40039,15850.59961,13226.59961,15455.40039,15455.40039,13433299968,NA,NA,NA,NA,NA,NA,NA,NA
12/11/2017,15427.40039,17513.90039,15404.79981,16936.80078,16936.80078,12153900032,1051.109985,1162700,155.460007,4102700,65.209999,1200200,41.880001,14112500
12/12/2017,16919.80078,17781.80078,16571.59961,17415.40039,17415.40039,14603799552,1050,1694100,157.300003,6321800,66.209999,1499600,41.650002,8853100
12/13/2017,17500,17653.09961,16039.7002,16408.19922,16408.19922,12976900096,1052.079956,1384000,156.600006,5661600,66.32,962200,41.540001,9969200
12/14/2017,16384.59961,17085.80078,16185.90039,16564,16564,13777399808,1055.48999,1548100,154.600006,4637400,66.32,1004100,41.380001,9276400
12/15/2017,16601.30078,18154.09961,16601.30078,17706.90039,17706.90039,14309999616,1063.780029,3188000,153.610001,11279900,66.43,1023300,40.919998,24491700
12/16/2017,17760.30078,19716.69922,17515.30078,19497.40039,19497.40039,12740599808,NA,NA,NA,NA,NA,NA,NA,NA
12/17/2017,19475.80078,20089,18974.09961,19140.80078,19140.80078,13314599936,NA,NA,NA,NA,NA,NA,NA,NA
12/18/2017,19106.40039,19371,18355.90039,19114.19922,19114.19922,14839499776,1076.449951,1514600,153.589996,5092800,66.459999,846200,41.27,22135100
12/19/2017,19118.30078,19177.80078,17275.40039,17776.69922,17776.69922,16894499840,1083.02002,1317500,154.050003,4116400,66.389999,904400,42.709999,13259200
12/20/2017,17760.30078,17934.69922,16077.7002,16624.59961,16624.59961,22149699584,1080.920044,1436400,153.649994,3785700,66.190002,1146100,42.740002,8636700
12/21/2017,16642.40039,17567.69922,15342.7002,15802.90039,15802.90039,16516599808,1075.390015,1282000,153.169998,4153900,66.459999,1649500,42.580002,10144700
12/22/2017,15898,15943.40039,11833,13831.79981,13831.79981,22197999616,1070,889400,151.820007,2990600,67.089996,792600,42.299999,4907100
12/23/2017,13948.7002,15603.2002,13828.79981,14699.2002,14699.2002,13086000128,NA,NA,NA,NA,NA,NA,NA,NA
12/24/2017,14608.2002,14626,12747.7002,13925.79981,13925.79981,11572299776,NA,NA,NA,NA,NA,NA,NA,NA
12/25/2017,13995.90039,14593,13448.90039,14026.59961,14026.59961,10664699904,NA,NA,NA,NA,NA,NA,NA,NA
12/26/2017,14036.59961,16461.19922,14028.90039,16099.79981,16099.79981,13454300160,1068.640015,918800,152.509995,2479000,67.339996,608000,41.860001,3368900
12/27/2017,16163.5,16930.90039,15114.29981,15838.5,15838.5,12487600128,1066.599976,1116200,152.949997,2149300,67.800003,626600,41.759998,4933600
12/28/2017,15864.09961,15888.40039,13937.29981,14606.5,14606.5,12336499712,1062.25,994200,153.199997,2687600,67.849998,560100,41.34,5005300
12/29/2017,14695.79981,15279,14307,14656.2002,14656.2002,13025500160,1055.48999,1180300,154.169998,3327100,68.099998,598900,41.52,6581400
12/30/2017,14681.90039,14681.90039,12350.09961,12952.2002,12952.2002,14452599808,NA,NA,NA,NA,NA,NA,NA,NA
12/31/2017,12897.7002,14377.40039,12755.59961,14156.40039,14156.40039,12136299520,NA,NA,NA,NA,NA,NA,NA,NA
1/1/2018,14112.2002,14112.2002,13154.7002,13657.2002,13657.2002,10291200000,NA,NA,NA,NA,NA,NA,NA,NA
1/2/2018,13625,15444.59961,13163.59961,14982.09961,14982.09961,16846600192,1053.02002,1588300,154.5,4202500,68.650002,818200,41.240002,6934600
1/3/2018,14978.2002,15572.79981,14844.5,15201,15201,16871900160,1073.930054,1565900,157.339996,9441600,69.400002,1306300,42.209999,14591600
1/4/2018,15270.7002,15739.7002,14522.2002,15599.2002,15599.2002,21783199744,1097.089966,1302600,159.649994,7556200,70.029999,1386000,43.09,17298700
1/5/2018,15477.2002,17705.19922,15202.79981,17429.5,17429.5,23840899072,1103.449951,1512500,162.440002,5195800,70.389999,1406800,44.5,9643300
1/6/2018,17462.09961,17712.40039,16764.59961,17527,17527,18314600448,NA,NA,NA,NA,NA,NA,NA,NA
1/7/2018,17527.30078,17579.59961,16087.7002,16477.59961,16477.59961,15866000384,NA,NA,NA,NA,NA,NA,NA,NA
1/8/2018,16476.19922,16537.90039,14208.2002,15170.09961,15170.09961,18413899776,1111,1232200,162.660004,5237500,70.529999,918900,44.040001,13099600
1/9/2018,15123.7002,15497.5,14424,14595.40039,14595.40039,16659999744,1118.439941,1340400,163.899994,4341800,70.690002,1277300,44.310001,7768100
1/10/2018,14588.5,14973.29981,13691.2002,14973.29981,14973.29981,18500800512,1107,1036700,162.910004,4174100,70.980003,945100,43.84,18281500
1/11/2018,14968.2002,15018.79981,13105.90039,13405.79981,13405.79981,16534099968,1112.310059,1121200,164.800003,3794500,71.150002,2355400,43.279999,11245800
1/12/2018,13453.90039,14229.90039,13158.09961,13980.59961,13980.59961,12065699840,1110.099976,1929300,164.020004,5031900,72.139999,1300500,44.150002,14914600
1/13/2018,13952.40039,14659.5,13952.40039,14360.2002,14360.2002,12763599872,NA,NA,NA,NA,NA,NA,NA,NA
1/14/2018,14370.79981,14511.79981,13268,13772,13772,11084099584,NA,NA,NA,NA,NA,NA,NA,NA
1/15/2018,13767.29981,14445.5,13641.7002,13819.79981,13819.79981,12750799872,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2018,13836.09961,13843.09961,10194.90039,11490.5,11490.5,18853799936,1140.310059,1823100,165.100006,7794200,72.529999,1618200,45.099998,20169300
1/17/2018,11431.09961,11678,9402.290039,11188.59961,11188.59961,18830600192,1136.359985,1391500,168.009995,11710000,72.019997,1365000,44.009998,15855700
1/18/2018,11198.79981,12107.29981,10942.5,11474.90039,11474.90039,15020399616,1139.349976,1374900,170,14259300,72.339996,1053900,44.18,11868100
1/19/2018,11429.79981,11992.79981,11172.09961,11607.40039,11607.40039,10740400128,1138.030029,1527600,164.460007,21172500,72.199997,938000,44.049999,14470800
1/20/2018,11656.2002,13103,11656.2002,12899.2002,12899.2002,11801700352,NA,NA,NA,NA,NA,NA,NA,NA
1/21/2018,12889.2002,12895.90039,11288.2002,11600.09961,11600.09961,9935179776,NA,NA,NA,NA,NA,NA,NA,NA
1/22/2018,11633.09961,11966.40039,10240.2002,10931.40039,10931.40039,10537400320,1143.819946,1477500,161.509995,8480800,72.660004,1220400,43.16,19562100
1/23/2018,10944.5,11377.59961,10129.7002,10868.40039,10868.40039,9660609536,1170.619995,1956900,162.820007,7466200,73.169998,1239600,43.34,14127600
1/24/2018,10903.40039,11501.40039,10639.79981,11359.40039,11359.40039,9940989952,1184.97998,1856400,166.75,5645000,73.860001,1014000,43.5,11321700
1/25/2018,11421.7002,11785.7002,11057.40039,11259.40039,11259.40039,8873169920,1180.709961,1499200,165.910004,3302500,74.599998,1742600,44.459999,11386000
1/26/2018,11256,11656.7002,10470.29981,11171.40039,11171.40039,9746199552,1187.530029,2108500,166.119995,3787900,73.599998,1136400,43.32,9131200
1/27/2018,11174.90039,11614.90039,10989.2002,11440.7002,11440.7002,7583269888,NA,NA,NA,NA,NA,NA,NA,NA
1/28/2018,11475.29981,12040.29981,11475.29981,11786.29981,11786.29981,8350360064,NA,NA,NA,NA,NA,NA,NA,NA
1/29/2018,11755.5,11875.59961,11179.2002,11296.40039,11296.40039,7107359744,1188,1574700,167.449997,3517000,73.300003,956600,43.470001,8177500
1/30/2018,11306.79981,11307.2002,10036.2002,10106.29981,10106.29981,8637859840,1177.719971,1866900,166.210007,4902300,73.099998,2664700,42.830002,8459700
1/31/2018,10108.2002,10381.59961,9777.419922,10221.09961,10221.09961,8041160192,1183.810059,1801100,163.75,4072800,72.050003,3314700,42.779999,19781200
2/1/2018,10237.29981,10288.79981,8812.280273,9170.540039,9170.540039,9959400448,1175.98999,3675700,163.190002,4434200,70.519997,1766900,42.119999,9629800
2/2/2018,9142.280273,9142.280273,7796.490234,8830.75,8830.75,12726899712,1127.420044,5892100,161.699997,5251900,70.57,1911200,42.220001,13982100
2/3/2018,8852.120117,9430.75,8251.629883,9174.910156,9174.910156,7263790080,NA,NA,NA,NA,NA,NA,NA,NA
2/4/2018,9175.700195,9334.870117,8031.220215,8277.009766,8277.009766,7073549824,NA,NA,NA,NA,NA,NA,NA,NA
2/5/2018,8270.540039,8364.839844,6756.680176,6955.27002,6955.27002,9285289984,1100.609985,4177500,157.889999,8746600,68.209999,4522800,40.98,19660600
2/6/2018,7051.75,7850.700195,6048.259766,7754,7754,13999800320,1033.97998,3831500,150.289993,9867700,65.669998,4064900,40.060001,26988300
2/7/2018,7755.490234,8509.110352,7236.790039,7621.299805,7621.299805,9169280000,1084.969971,2597100,154.169998,6149200,66.25,3210100,41.799999,19402900
2/8/2018,7637.859863,8558.769531,7637.859863,8265.589844,8265.589844,9346750464,1059.869995,3339600,152.479996,6779100,66.059998,2459200,42.459999,18035400
2/9/2018,8271.839844,8736.980469,7884.709961,8736.980469,8736.980469,6784820224,1025.880005,4918000,148.600006,7828300,63.869999,4497900,41.16,19598000
2/10/2018,8720.080078,9122.549805,8295.469727,8621.900391,8621.900391,7780960256,NA,NA,NA,NA,NA,NA,NA,NA
2/11/2018,8616.129883,8616.129883,7931.100098,8129.970215,8129.970215,6122189824,NA,NA,NA,NA,NA,NA,NA,NA
2/12/2018,8141.430176,8985.919922,8141.430176,8926.570313,8926.570313,6256439808,1056.670044,2812000,150.899994,5881400,64.559998,2369100,41.950001,19392000
2/13/2018,8926.719727,8958.469727,8455.410156,8598.30957,8598.30957,5696719872,1050,1579300,150.899994,4891000,65.25,1629300,41.700001,8937200
2/14/2018,8599.919922,9518.540039,8599.919922,9494.629883,9494.629883,7909819904,1054.319946,2065200,150.190002,5479000,64.68,3057300,41.029999,10271600
2/15/2018,9488.320313,10234.79981,9395.580078,10166.40039,10166.40039,9062540288,1083.449951,1869800,155.5,5623600,65.739998,3209800,42.060001,9715800
2/16/2018,10135.7002,10324.09961,9824.820313,10233.90039,10233.90039,7296159744,1093.380005,1997400,155.710007,4282900,64.760002,1413500,41.849998,14871800
2/17/2018,10207.5,11139.5,10149.40039,11112.7002,11112.7002,8660880384,NA,NA,NA,NA,NA,NA,NA,NA
2/18/2018,11123.40039,11349.79981,10326,10551.79981,10551.79981,8744009728,NA,NA,NA,NA,NA,NA,NA,NA
2/19/2018,10552.59961,11273.79981,10513.2002,11225.29981,11225.29981,7652089856,NA,NA,NA,NA,NA,NA,NA,NA
2/20/2018,11231.79981,11958.5,11231.79981,11403.7002,11403.7002,9926540288,1092.76001,1687700,155.789993,4489600,64.889999,1690100,40.900002,7814600
2/21/2018,11372.2002,11418.5,10479.09961,10690.40039,10690.40039,9405339648,1109.099976,2074300,155.429993,3728600,64.620003,1346000,40.75,9098500
2/22/2018,10660.40039,11039.09961,9939.089844,10005,10005,8040079872,1119.170044,1400500,154.5,4024600,63.990002,1276900,40.66,8805900
2/23/2018,9937.070313,10487.29981,9734.55957,10301.09961,10301.09961,7739500032,1118.660034,1264600,154.300003,3256100,64.790001,1610600,41.049999,6424200
2/24/2018,10287.7002,10597.2002,9546.969727,9813.070313,9813.070313,6917929984,NA,NA,NA,NA,NA,NA,NA,NA
2/25/2018,9796.419922,9923.219727,9407.05957,9664.730469,9664.730469,5706939904,NA,NA,NA,NA,NA,NA,NA,NA
2/26/2018,9669.429688,10475,9501.730469,10366.7002,10366.7002,7287690240,1131.859985,1545600,155.809998,3610300,65.489998,1242000,41.080002,9397100
2/27/2018,10393.90039,10878.5,10246.09961,10725.59961,10725.59961,6966179840,1143.699951,2148200,158.460007,4237300,65.589996,1249400,41.490002,12738800
2/28/2018,10687.2002,11089.79981,10393.09961,10397.90039,10397.90039,6936189952,1122,2464600,157.5,3803500,65.830002,1447700,39.619999,23145200
3/1/2018,10385,11052.29981,10352.7002,10951,10951,7317279744,1109.540039,2766900,155.529999,4039300,64.120003,1783000,39.59,26183100
3/2/2018,10977.40039,11189,10850.09961,11086.40039,11086.40039,7620590080,1057.97998,2508100,152.789993,3261100,63.57,2378500,37.470001,24060500
3/3/2018,11101.90039,11528.2002,11002.40039,11489.7002,11489.7002,6690570240,NA,NA,NA,NA,NA,NA,NA,NA
3/4/2018,11497.40039,11512.59961,11136.09961,11512.59961,11512.59961,6084149760,NA,NA,NA,NA,NA,NA,NA,NA
3/5/2018,11532.40039,11704.09961,11443.90039,11573.29981,11573.29981,6468539904,1078.130005,1432400,154.119995,3670600,63.540001,3022200,37.330002,12011100
3/6/2018,11500.09961,11500.09961,10694.29981,10779.90039,10779.90039,6832169984,1102.099976,1169100,157.279999,3685700,65.169998,1262400,38.02,12168500
3/7/2018,10803.90039,10929.5,9692.120117,9965.570313,9965.570313,8797910016,1092.819946,1537400,155,4607700,64.580002,1955400,37.389999,15052000
3/8/2018,9951.44043,10147.40039,9335.870117,9395.009766,9395.009766,7186089984,1117.199951,1693100,159,6455600,64.349998,1573500,37.639999,13096700
3/9/2018,9414.69043,9466.349609,8513.030273,9337.549805,9337.549805,8704190464,1139.5,2133100,157.470001,5022200,64.040001,1319100,37.849998,12272200
3/10/2018,9350.589844,9531.320313,8828.469727,8866,8866,5386319872,NA,NA,NA,NA,NA,NA,NA,NA
3/11/2018,8852.780273,9711.889648,8607.120117,9578.629883,9578.629883,6296370176,NA,NA,NA,NA,NA,NA,NA,NA
3/12/2018,9602.929688,9937.5,8956.429688,9205.120117,9205.120117,6457399808,1165.050049,2215300,159.639999,5063500,64.050003,1138800,37.869999,11347200
3/13/2018,9173.040039,9470.379883,8958.19043,9194.849609,9194.849609,5991139840,1171.829956,2157000,160.089996,4185600,64.610001,3335300,37.970001,12406400
3/14/2018,9214.650391,9355.849609,8068.589844,8269.80957,8269.80957,6438230016,1145.800049,2093500,160.169998,3631800,63.639999,3331700,38.48,13364000
3/15/2018,8290.759766,8428.349609,7783.049805,8300.860352,8300.860352,6834429952,1149.569946,1669100,158.710007,3870600,62.860001,1128600,37.970001,8140100
3/16/2018,8322.910156,8585.150391,8005.310059,8338.349609,8338.349609,5289379840,1155.349976,2932800,160.059998,9262700,62.93,2111300,37.919998,10305000
